Country Code,Country,Item Code,Item,Element Code,Element,Unit,Y19891991,Y19891991F,Y1990,Y1990F,Y19901992,Y19901992F,Y1991,Y1991F,Y19911993,Y19911993F,Y1992,Y1992F,Y19921994,Y19921994F,Y1993,Y1993F,Y19931995,Y19931995F,Y1994,Y1994F,Y19941996,Y19941996F,Y1995,Y1995F,Y19951997,Y19951997F,Y1996,Y1996F,Y19961998,Y19961998F,Y1997,Y1997F,Y19971999,Y19971999F,Y1998,Y1998F,Y19982000,Y19982000F,Y1999,Y1999F,Y19992001,Y19992001F,Y2000,Y2000F,Y20002002,Y20002002F,Y2001,Y2001F,Y20012003,Y20012003F,Y2002,Y2002F,Y20022004,Y20022004F,Y2003,Y2003F,Y20032005,Y20032005F,Y2004,Y2004F,Y20042006,Y20042006F,Y2005,Y2005F,Y20052007,Y20052007F,Y2006,Y2006F,Y20062008,Y20062008F,Y2007,Y2007F,Y20072009,Y20072009F,Y2008,Y2008F,Y20082010,Y20082010F,Y2009,Y2009F,Y20092011,Y20092011F,Y2010,Y2010F,Y20102012,Y20102012F,Y2011,Y2011F,Y20112013,Y20112013F,Y2012,Y2012F,Y20122014,Y20122014F,Y2013,Y2013F,Y20132015,Y20132015F,Y2014,Y2014F,Y20142016,Y20142016F,Y2015,Y2015F
"211","Switzerland","21025","Percentage of children under 5 years of age who are stunted (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"211","Switzerland","21027","Percentage of children under 5 years of age who are underweight (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"211","Switzerland","21028","Percentage of adults who are underweight (%)","6121","Value","%",,,,"NA",,,,"NA",,,"4.700000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"4.100000","",,,,"NA",,,,"NA",,,"3.600000","",,,,"NA",,,"3.900000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"3.500000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"211","Switzerland","21036","Prevalence of anaemia among children under 5 years of age (%)","6121","Value","%",,,"18.500000","",,,"17.100000","",,,"15.900000","",,,"14.900000","",,,"14.100000","",,,"13.400000","",,,"12.900000","",,,"12.500000","",,,"12.200000","",,,"12.000000","",,,"11.800000","",,,"11.700000","",,,"11.600000","",,,"11.600000","",,,"11.600000","",,,"11.600000","",,,"11.700000","",,,"11.900000","",,,"12.200000","",,,"12.600000","",,,"13.200000","",,,"14.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"211","Switzerland","21039","Prevalence of anemia among pregnant women (%)","6121","Value","%",,,"29.000000","",,,"28.500000","",,,"27.900000","",,,"27.500000","",,,"27.000000","",,,"26.500000","",,,"26.100000","",,,"25.600000","",,,"25.300000","",,,"24.900000","",,,"24.600000","",,,"24.400000","",,,"24.200000","",,,"24.200000","",,,"24.300000","",,,"24.400000","",,,"24.600000","",,,"24.800000","",,,"25.000000","",,,"25.200000","",,,"25.400000","",,,"25.600000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"211","Switzerland","21037","Prevalence of vitamin A deficiency in the population (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"211","Switzerland","21038","Prevalence of iodine deficiency (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"212","Syrian Arab Republic","21010","Average dietary energy supply adequacy (%) (3-year average)","6121","Value","%",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"212","Syrian Arab Republic","21011","Average value of food production (constant I$ per person) (3-year average)","6122","Value","I$ per person",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"212","Syrian Arab Republic","21012","Share of dietary energy supply derived from cereals, roots and tubers (%) (3-year average)","6121","Value","%",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"212","Syrian Arab Republic","21013","Average protein supply (g/capita/day) (3-year average)","6123","Value","g/capita/day",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"212","Syrian Arab Republic","21014","Average supply of protein of animal origin (g/capita/day) (3-year average)","6123","Value","g/capita/day",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"212","Syrian Arab Republic","21015","Percentage of paved roads over total roads (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"72.000000","",,,,"NA",,,,"NA",,,"74.000000","",,,"74.700000","",,,"75.100000","",,,"74.900000","",,,"72.700000","",,,"64.200000","",,,"64.200000","",,,"64.900000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"212","Syrian Arab Republic","21017","Road density (per 100 square km of land area)","6124","Value","per 100 square km of land area",,,"17.900000","",,,"18.200000","",,,"19.500000","",,,"19.800000","",,,"19.100000","",,,"20.000000","",,,"21.900000","",,,"22.400000","",,,"22.600000","",,,,"NA",,,"24.100000","",,,,"NA",,,,"NA",,,"25.600000","",,,"26.300000","",,,"27.000000","",,,"28.100000","",,,"29.700000","",,,"36.100000","",,,"36.800000","",,,"37.700000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"212","Syrian Arab Republic","21016","Rail-lines density (per 100 square km of land area)","6124","Value","per 100 square km of land area",,,"1.300000","",,,"1.300000","",,,"1.300000","",,,"0.800000","",,,"0.800000","",,,"0.800000","",,,"0.800000","",,,"0.800000","",,,"0.800000","",,,"0.800000","",,,"1.000000","",,,"1.000000","",,,"1.300000","",,,"1.000000","",,,,"NA",,,"1.500000","",,,"1.100000","",,,"1.100000","",,,"1.200000","",,,"1.000000","",,,"1.200000","",,,"1.200000","",,,"1.200000","",,,"1.200000","",,,"1.200000","",,,,"NA"
"212","Syrian Arab Republic","21018","Domestic food price index (index)","6125","Value","index",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"212","Syrian Arab Republic","22013","Gross domestic product per capita, PPP (constant 2011 international $)","6126","Value","I$",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"212","Syrian Arab Republic","21001","Number of people undernourished (millions) (3-year average)","6132","Value","millions",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,,,"NS",,
"212","Syrian Arab Republic","21004","Prevalence of undernourishment (%) (3-year average)","6121","Value","%",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"212","Syrian Arab Republic","21022","Share of food expenditure of the poor (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"212","Syrian Arab Republic","21023","Depth of the food deficit (kcal/capita/day) (3-year average)","6128","Value","kcal/capita/day",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"212","Syrian Arab Republic","21024","Prevalence of food inadequacy (%) (3-year average)","6121","Value","%",,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"212","Syrian Arab Republic","21035","Cereal import dependency ratio (%) (3-year average)","6121","Value","%",,"NA",,,"29.900000","",,,"21.200000","",,,"13.100000","",,,"6.800000","",,,"-0.600000","",,,"-6.100000","",,,"-3.800000","",,,"7.900000","",,,"21.000000","",,,"19.800000","",,,"14.100000","",,,"3.500000","",,,"6.600000","",,,"15.500000","",,,"19.100000","",,,"18.300000","",,,"20.300000","",,,"36.700000","",,,"46.600000","",,,"43.200000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"212","Syrian Arab Republic","21034","Percentage of arable land equipped for irrigation (%) (3-year average)","6121","Value","%",,"NA",,,"16.500000","",,,"18.900000","",,,"20.900000","",,,"22.100000","",,,"23.000000","",,,"23.600000","",,,"24.700000","",,,"25.200000","",,,"25.900000","",,,"26.400000","",,,"27.700000","",,,"28.600000","",,,"29.600000","",,,"30.100000","",,,"30.300000","",,,"30.000000","",,,"29.500000","",,,"28.300000","",,,"28.000000","",,,"28.400000","",,,"29.700000","",,,"29.600000","",,,,"NA",,,,"NA",,,,"NA",,
"212","Syrian Arab Republic","21033","Value of food imports over total merchandise exports (%) (3-year average)","6121","Value","%",,"NA",,,"16.000000","",,,"18.000000","",,,"19.000000","",,,"18.000000","",,,"17.000000","",,,"15.000000","",,,"17.000000","",,,"18.000000","",,,"17.000000","",,,"13.000000","",,,"10.000000","",,,"10.000000","",,,"12.000000","",,,"14.000000","",,,"13.000000","",,,"13.000000","",,,"13.000000","",,,"17.000000","",,,"20.000000","",,,"26.000000","",,,"29.000000","",,,"47.000000","",,,,"NA",,,,"NA",,,,"NA",,
"212","Syrian Arab Republic","21032","Political stability and absence of violence/terrorism (index)","6125","Value","index",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"-0.410000","",,,,"NA",,,"-0.120000","",,,,"NA",,,"-0.250000","",,,,"NA",,,"0.210000","",,,"0.040000","",,,"-0.310000","",,,"-0.480000","",,,"-0.280000","",,,"-0.300000","",,,"-0.300000","",,,"-0.490000","",,,"-0.810000","",,,"-2.010000","",,,"-2.690000","",,,"-2.680000","",,,"-2.760000","",,,,"NA"
"212","Syrian Arab Republic","21029","Domestic food price volatility (index)","6125","Value","index",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"212","Syrian Arab Republic","21030","Per capita food production variability (I$ per person constant 2004-06)","6127","Value","1000 I$",,,"36.200000","",,,"35.300000","",,,"35.200000","",,,"33.900000","",,,"18.600000","",,,"13.000000","",,,"13.000000","",,,"14.700000","",,,"18.800000","",,,"22.800000","",,,"29.900000","",,,"29.800000","",,,"25.600000","",,,"32.800000","",,,"29.700000","",,,"22.400000","",,,"21.200000","",,,"14.700000","",,,"19.000000","",,,"27.700000","",,,"27.900000","",,,"26.100000","",,,"20.500000","",,,"23.300000","",,,,"NA",,,,"NA"
"212","Syrian Arab Republic","21031","Per capita food supply variability (kcal/capita/day)","6128","Value","kcal/capita/day",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"212","Syrian Arab Republic","21019","Access to improved water sources (%)","6121","Value","%",,,"85.700000","",,,"85.700000","",,,"85.800000","",,,"85.800000","",,,"85.900000","",,,"86.100000","",,,"86.400000","",,,"86.700000","",,,"87.000000","",,,"87.200000","",,,"87.500000","",,,"87.800000","",,,"88.000000","",,,"88.200000","",,,"88.500000","",,,"88.700000","",,,"88.900000","",,,"89.100000","",,,"89.300000","",,,"89.500000","",,,"89.700000","",,,"89.900000","",,,"90.100000","",,,"90.100000","",,,"90.100000","",,,,"NA"
"212","Syrian Arab Republic","21020","Access to improved sanitation facilities (%)","6121","Value","%",,,"84.500000","",,,"84.600000","",,,"84.600000","",,,"84.700000","",,,"84.700000","",,,"85.400000","",,,"86.000000","",,,"86.700000","",,,"87.400000","",,,"88.000000","",,,"88.600000","",,,"89.300000","",,,"89.900000","",,,"90.500000","",,,"91.100000","",,,"91.700000","",,,"92.300000","",,,"92.900000","",,,"93.500000","",,,"94.000000","",,,"94.600000","",,,"95.200000","",,,"95.700000","",,,"95.700000","",,,"95.700000","",,,,"NA"
"212","Syrian Arab Republic","21026","Percentage of children under 5 years of age affected by wasting (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,"10.000000","",,,,"NA",,,"10.400000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"4.900000","",,,"10.300000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"10.300000","",,,,"NA",,,,"NA",,,"11.500000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"212","Syrian Arab Republic","21025","Percentage of children under 5 years of age who are stunted (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,"32.900000","",,,,"NA",,,"26.500000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"24.300000","",,,"31.100000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"28.600000","",,,,"NA",,,,"NA",,,"27.500000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"212","Syrian Arab Republic","21027","Percentage of children under 5 years of age who are underweight (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,"11.500000","",,,,"NA",,,"11.300000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"6.000000","",,,"11.100000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"10.000000","",,,,"NA",,,,"NA",,,"10.100000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"212","Syrian Arab Republic","21028","Percentage of adults who are underweight (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"212","Syrian Arab Republic","21036","Prevalence of anaemia among children under 5 years of age (%)","6121","Value","%",,,"52.700000","",,,"51.100000","",,,"49.500000","",,,"47.800000","",,,"46.200000","",,,"44.600000","",,,"43.000000","",,,"41.500000","",,,"40.300000","",,,"39.200000","",,,"38.300000","",,,"37.900000","",,,"37.900000","",,,"37.800000","",,,"37.800000","",,,"38.000000","",,,"37.800000","",,,"37.500000","",,,"37.200000","",,,"36.900000","",,,"36.700000","",,,"36.700000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"212","Syrian Arab Republic","21039","Prevalence of anemia among pregnant women (%)","6121","Value","%",,,"41.400000","",,,"40.700000","",,,"40.000000","",,,"39.300000","",,,"38.600000","",,,"37.800000","",,,"37.000000","",,,"36.300000","",,,"35.500000","",,,"34.800000","",,,"34.200000","",,,"33.700000","",,,"33.300000","",,,"33.000000","",,,"32.700000","",,,"32.300000","",,,"32.000000","",,,"31.600000","",,,"31.100000","",,,"30.600000","",,,"30.200000","",,,"29.900000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"212","Syrian Arab Republic","21037","Prevalence of vitamin A deficiency in the population (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"212","Syrian Arab Republic","21038","Prevalence of iodine deficiency (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"208","Tajikistan","21010","Average dietary energy supply adequacy (%) (3-year average)","6121","Value","%",,"NA",,,"97.000000","",,,"98.000000","",,,"97.000000","",,,"95.000000","",,,"93.000000","",,,"91.000000","",,,"90.000000","",,,"90.000000","",,,"90.000000","",,,"90.000000","",,,"90.000000","",,,"89.000000","",,,"89.000000","",,,"90.000000","",,,"91.000000","",,,"92.000000","",,,"92.000000","",,,"92.000000","",,,"93.000000","",,,"93.000000","",,,"94.000000","",,,"95.000000","",,,"95.000000","",,,"96.000000","",,,"97.000000","",,
"208","Tajikistan","21011","Average value of food production (constant I$ per person) (3-year average)","6122","Value","I$ per person",,"NA",,,"136.000000","",,,"120.000000","",,,"125.000000","",,,"116.000000","",,,"107.000000","",,,"97.000000","",,,"86.000000","",,,"84.000000","",,,"87.000000","",,,"93.000000","",,,"101.000000","",,,"107.000000","",,,"116.000000","",,,"120.000000","",,,"122.000000","",,,"120.000000","",,,"121.000000","",,,"125.000000","",,,"130.000000","",,,"135.000000","",,,"141.000000","",,,"149.000000","",,,,"NA",,,,"NA",,,,"NA",,
"208","Tajikistan","21012","Share of dietary energy supply derived from cereals, roots and tubers (%) (3-year average)","6121","Value","%",,"NA",,,"64.000000","",,,"63.000000","",,,"64.000000","",,,"65.000000","",,,"66.000000","",,,"68.000000","",,,"70.000000","",,,"72.000000","",,,"73.000000","",,,"72.000000","",,,"71.000000","",,,"70.000000","",,,"69.000000","",,,"68.000000","",,,"67.000000","",,,"66.000000","",,,"65.000000","",,,"64.000000","",,,"63.000000","",,,"62.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"208","Tajikistan","21013","Average protein supply (g/capita/day) (3-year average)","6123","Value","g/capita/day",,"NA",,,"56.000000","",,,"53.000000","",,,"54.000000","",,,"52.000000","",,,"50.000000","",,,"48.000000","",,,"48.000000","",,,"49.000000","",,,"50.000000","",,,"50.000000","",,,"49.000000","",,,"49.000000","",,,"49.000000","",,,"50.000000","",,,"50.000000","",,,"51.000000","",,,"51.000000","",,,"51.000000","",,,"52.000000","",,,"52.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"208","Tajikistan","21014","Average supply of protein of animal origin (g/capita/day) (3-year average)","6123","Value","g/capita/day",,"NA",,,"16.000000","",,,"13.000000","",,,"14.000000","",,,"12.000000","",,,"11.000000","",,,"9.000000","",,,"8.000000","",,,"8.000000","",,,"8.000000","",,,"9.000000","",,,"9.000000","",,,"9.000000","",,,"10.000000","",,,"10.000000","",,,"10.000000","",,,"11.000000","",,,"11.000000","",,,"11.000000","",,,"11.000000","",,,"11.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,
"208","Tajikistan","21015","Percentage of paved roads over total roads (%)","6121","Value","%",,,"71.600000","",,,"74.100000","",,,"76.700000","",,,"78.700000","",,,"80.700000","",,,"82.700000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"208","Tajikistan","21017","Road density (per 100 square km of land area)","6124","Value","per 100 square km of land area",,,"20.900000","",,,"20.100000","",,,"17.600000","",,,"19.400000","",,,,"NA",,,,"NA",,,"20.000000","",,,"21.400000","",,,"19.100000","",,,"19.000000","",,,"19.500000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"208","Tajikistan","21016","Rail-lines density (per 100 square km of land area)","6124","Value","per 100 square km of land area",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"0.400000","",,,"0.400000","",,,,"NA",,,"0.400000","",,,"0.400000","",,,"0.400000","",,,"0.400000","",,,"0.400000","",,,"0.400000","",,,"0.400000","",,,,"NA"
"208","Tajikistan","21018","Domestic food price index (index)","6125","Value","index",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"208","Tajikistan","22013","Gross domestic product per capita, PPP (constant 2011 international $)","6126","Value","I$",,,"3635.300000","",,,"3302.300000","",,,"2299.800000","",,,"1890.600000","",,,"1465.500000","",,,"1265.600000","",,,"1040.300000","",,,"1044.700000","",,,"1086.200000","",,,"1111.300000","",,,"1185.600000","",,,"1284.900000","",,,"1397.800000","",,,"1521.600000","",,,"1644.600000","",,,"1719.000000","",,,"1801.200000","",,,"1900.800000","",,,"2007.200000","",,,"2038.200000","",,,"2123.000000","",,,"2229.400000","",,,"2343.200000","",,,"2460.400000","",,,"2567.000000","",,,,"NA"
"208","Tajikistan","21001","Number of people undernourished (millions) (3-year average)","6132","Value","millions",,"NA",,,"1.600000","",,,"1.600000","",,,"1.600000","",,,"1.600000","",,,"1.800000","",,,"2.000000","",,,"2.200000","",,,"2.300000","",,,"2.300000","",,,"2.400000","",,,"2.500000","",,,"2.600000","",,,"2.800000","",,,"2.900000","",,,"2.900000","",,,"2.800000","",,,"2.800000","",,,"2.800000","",,,"2.800000","",,,"2.900000","",,,"2.900000","",,,"2.900000","",,,"2.900000","",,,"2.900000","",,,"2.900000","",,
"208","Tajikistan","21004","Prevalence of undernourishment (%) (3-year average)","6121","Value","%",,"NA",,,"28.100000","",,,"28.100000","",,,"28.100000","",,,"28.100000","",,,"30.600000","",,,"33.700000","",,,"36.500000","",,,"38.100000","",,,"38.500000","",,,"38.800000","",,,"39.500000","",,,"41.000000","",,,"42.600000","",,,"43.100000","",,,"42.300000","",,,"40.500000","",,,"39.000000","",,,"38.200000","",,,"38.000000","",,,"37.400000","",,,"36.800000","",,,"35.900000","",,,"35.000000","",,,"34.000000","",,,"33.200000","",,
"208","Tajikistan","21022","Share of food expenditure of the poor (%)","6121","Value","%",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,"82.000000","",,,,"NA",,,"74.000000","",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA",,,,"NA"
"208","Tajikistan","21023","Depth of the food deficit (kcal/capita/day) (3-year average)","6128","Value","kcal/capita/day",,"NA",,,"187.000000","",,,"183.000000","",,,"181.000000","",,,"179.000000","",,,"198.000000","",,,"221.000000","",,,"243.000000","",,,"257.000000","",,,"262.000000","",,,"268.000000","",,,"281.000000","",,,"301.000000","",,,"323.000000","",,,"336.000000","",,,"334.000000","",,,"319.000000","",,,"306.000000","",,,"298.000000","",,,"297.000000","",,,"292.000000","",,,"286.000000","",,,"276.000000","",,,"268.000000","",,,"258.000000","",,,"250.000000","",,
